DepAirportCode,DepSchedDate,DepSchedTime,DepActualDate,DepActualTime,DepStatusCode,DepStatusDesc,ArrivalAirportCode,ArrSchedDate,ArrSchedTime,ArrActualDate,ArrActualTime,ArrStatusCode,ArrStatusDesc,OpAirlineID,OpFlightNumber,AircraftCode,MarkAirlineID,MarkFlightNumber
FMO,2023-07-17,18:30,,18:34,DP,Flight Departed,FRA,2023-07-17,19:20,2023-07-17,19:18,LD,Flight Landed,CL,069,CR9,,
FRA,2023-07-17,07:15,,07:11,DP,Flight Departed,DUS,2023-07-17,08:00,2023-07-17,07:51,LD,Flight Landed,LH,072,319,,
FRA,2023-07-17,09:05,,09:51,DP,Flight Departed,DUS,2023-07-17,09:50,2023-07-17,10:31,LD,Flight Landed,LH,074,32N,,
FRA,2023-07-17,17:20,,17:29,DP,Flight Departed,DUS,2023-07-17,18:05,2023-07-17,18:11,LD,Flight Landed,LH,084,319,,
FRA,2023-07-17,21:20,,,NO,No Status,DUS,2023-07-17,22:05,,,NO,No Status,LH,088,319,,
DUS,2023-07-17,06:05,,05:56,DP,Flight Departed,FRA,2023-07-17,06:55,2023-07-17,06:49,LD,Flight Landed,LH,073,319,,
DUS,2023-07-17,08:45,,08:39,DP,Flight Departed,FRA,2023-07-17,09:40,2023-07-17,09:28,LD,Flight Landed,LH,075,319,,
DUS,2023-07-17,10:35,,11:12,DP,Flight Departed,FRA,2023-07-17,11:25,2023-07-17,12:04,LD,Flight Landed,LH,077,32N,,
DUS,2023-07-17,19:00,,19:17,DP,Flight Departed,FRA,2023-07-17,19:50,2023-07-17,20:05,LD,Flight Landed,LH,087,319,,
MUC,2023-07-17,07:00,,06:59,DP,Flight Departed,FRA,2023-07-17,08:00,2023-07-17,07:53,LD,Flight Landed,LH,093,32A,,
MUC,2023-07-17,08:00,,07:58,DP,Flight Departed,FRA,2023-07-17,09:00,2023-07-17,08:56,LD,Flight Landed,LH,095,32A,,
MUC,2023-07-17,09:00,,09:13,DP,Flight Departed,FRA,2023-07-17,10:00,2023-07-17,10:14,LD,Flight Landed,LH,099,32N,,
MUC,2023-07-17,10:00,,10:15,DP,Flight Departed,FRA,2023-07-17,11:00,2023-07-17,11:12,LD,Flight Landed,LH,101,32A,,
MUC,2023-07-17,12:00,,12:38,DP,Flight Departed,FRA,2023-07-17,13:00,2023-07-17,13:50,LD,Flight Landed,LH,105,321,,
MUC,2023-07-17,14:00,,14:08,DP,Flight Departed,FRA,2023-07-17,15:00,2023-07-17,15:00,LD,Flight Landed,LH,109,319,,
MUC,2023-07-17,15:00,,15:17,DP,Flight Departed,FRA,2023-07-17,16:00,2023-07-17,16:10,LD,Flight Landed,LH,111,319,,
MUC,2023-07-17,17:00,,17:41,DP,Flight Departed,FRA,2023-07-17,18:00,2023-07-17,18:28,LD,Flight Landed,LH,115,319,,
MUC,2023-07-17,18:00,,18:35,DP,Flight Departed,FRA,2023-07-17,19:00,2023-07-17,19:22,LD,Flight Landed,LH,117,319,,
MUC,2023-07-17,19:00,,19:00,DP,Flight Departed,FRA,2023-07-17,20:00,2023-07-17,19:50,LD,Flight Landed,LH,119,321,,
MUC,2023-07-17,20:00,,20:11,DP,Flight Departed,FRA,2023-07-17,21:00,2023-07-17,21:05,LD,Flight Landed,LH,121,32A,,
MUC,2023-07-17,21:00,,21:01,DP,Flight Departed,FRA,2023-07-17,22:00,2023-07-17,21:51,LD,Flight Landed,LH,123,319,,
FRA,2023-07-17,07:00,,07:03,DP,Flight Departed,STR,2023-07-17,07:40,2023-07-17,07:44,LD,Flight Landed,LH,126,319,,
FRA,2023-07-17,09:25,,09:31,DP,Flight Departed,STR,2023-07-17,10:05,2023-07-17,10:14,LD,Flight Landed,LH,128,319,,
FRA,2023-07-17,13:25,,13:55,DP,Flight Departed,STR,2023-07-17,14:05,2023-07-17,14:45,LD,Flight Landed,LH,130,319,,
FRA,2023-07-17,17:15,,17:26,DP,Flight Departed,STR,2023-07-17,17:55,2023-07-17,18:08,LD,Flight Landed,CL,132,E90,,
FRA,2023-07-17,22:15,,22:20,DP,Flight Departed,STR,2023-07-17,22:55,2023-07-17,23:06,LD,Flight Landed,LH,136,319,,
STR,2023-07-17,06:05,,05:54,DP,Flight Departed,FRA,2023-07-17,06:55,2023-07-17,06:29,LD,Flight Landed,LH,127,319,,
STR,2023-07-17,08:20,,08:18,DP,Flight Departed,FRA,2023-07-17,09:10,2023-07-17,09:04,LD,Flight Landed,LH,131,319,,
STR,2023-07-17,10:45,,10:50,DP,Flight Departed,FRA,2023-07-17,11:35,2023-07-17,11:36,LD,Flight Landed,LH,133,319,,
STR,2023-07-17,14:45,,15:18,DP,Flight Departed,FRA,2023-07-17,15:35,2023-07-17,15:59,LD,Flight Landed,LH,135,319,,
STR,2023-07-17,18:40,,18:41,DP,Flight Departed,FRA,2023-07-17,19:30,2023-07-17,19:21,LD,Flight Landed,CL,137,E90,,
FRA,2023-07-17,07:10,,07:14,DP,Flight Departed,NUE,2023-07-17,07:50,2023-07-17,07:46,LD,Flight Landed,CL,140,E90,,
FRA,2023-07-17,10:00,,10:17,DP,Flight Departed,NUE,2023-07-17,10:40,2023-07-17,11:06,LD,Flight Landed,CL,142,CR9,,
FRA,2023-07-17,13:15,,13:23,DP,Flight Departed,NUE,2023-07-17,14:00,2023-07-17,14:16,LD,Flight Landed,LH,144,319,,
FRA,2023-07-17,17:00,,17:21,DP,Flight Departed,NUE,2023-07-17,17:40,2023-07-17,17:51,LD,Flight Landed,CL,148,CR9,,
FRA,2023-07-17,22:15,,,NO,No Status,NUE,2023-07-17,22:55,,,NO,No Status,LH,150,32A,,
NUE,2023-07-17,06:00,,06:02,DP,Flight Departed,FRA,2023-07-17,06:45,2023-07-17,06:45,LD,Flight Landed,LH,143,319,,
NUE,2023-07-17,08:30,,08:31,DP,Flight Departed,FRA,2023-07-17,09:15,2023-07-17,09:16,LD,Flight Landed,CL,145,E90,,
NUE,2023-07-17,11:15,,11:41,DP,Flight Departed,FRA,2023-07-17,12:00,2023-07-17,12:19,LD,Flight Landed,CL,147,CR9,,
NUE,2023-07-17,14:35,,14:59,DP,Flight Departed,FRA,2023-07-17,15:20,2023-07-17,15:42,LD,Flight Landed,LH,149,319,,
NUE,2023-07-17,18:45,,18:45,DP,Flight Departed,FRA,2023-07-17,19:30,2023-07-17,19:30,LD,Flight Landed,CL,153,CR9,,
FRA,2023-07-17,06:55,,06:55,DP,Flight Departed,LEJ,2023-07-17,07:50,2023-07-17,07:46,LD,Flight Landed,LH,154,319,,
FRA,2023-07-17,13:45,,13:57,DP,Flight Departed,LEJ,2023-07-17,14:40,2023-07-17,14:55,LD,Flight Landed,CL,158,E90,,
FRA,2023-07-17,17:05,,17:16,DP,Flight Departed,LEJ,2023-07-17,18:00,2023-07-17,18:00,LD,Flight Landed,CL,160,CR9,,
FRA,2023-07-17,22:15,,22:25,DP,Flight Departed,LEJ,2023-07-17,23:10,2023-07-17,23:21,LD,Flight Landed,CL,164,E90,,
LEJ,2023-07-17,06:05,,05:59,DP,Flight Departed,FRA,2023-07-17,07:05,2023-07-17,06:59,LD,Flight Landed,CL,157,E90,,
LEJ,2023-07-17,08:30,,08:21,DP,Flight Departed,FRA,2023-07-17,09:30,2023-07-17,09:32,LD,Flight Landed,LH,159,319,,
LEJ,2023-07-17,15:15,,15:39,DP,Flight Departed,FRA,2023-07-17,16:15,2023-07-17,16:34,LD,Flight Landed,CL,163,E90,,
LEJ,2023-07-17,18:45,,18:37,DP,Flight Departed,FRA,2023-07-17,19:45,2023-07-17,19:31,LD,Flight Landed,CL,165,CR9,,
FRA,2023-07-17,07:00,,06:57,DP,Flight Departed,DRS,2023-07-17,07:55,2023-07-17,07:48,LD,Flight Landed,LH,204,32M,,
FRA,2023-07-17,13:45,,14:14,DP,Flight Departed,DRS,2023-07-17,14:40,2023-07-17,15:10,LD,Flight Landed,LH,210,319,,
FRA,2023-07-17,22:15,,22:30,DP,Flight Departed,DRS,2023-07-17,23:10,2023-07-17,23:20,LD,Flight Landed,LH,216,32A,,
DRS,2023-07-17,06:00,,06:03,DP,Flight Departed,FRA,2023-07-17,07:05,2023-07-17,07:01,LD,Flight Landed,LH,207,319,,
DRS,2023-07-17,08:45,,08:50,DP,Flight Departed,FRA,2023-07-17,09:50,2023-07-17,09:48,LD,Flight Landed,LH,209,32M,,
DRS,2023-07-17,15:20,,15:52,DP,Flight Departed,FRA,2023-07-17,16:25,2023-07-17,16:47,LD,Flight Landed,LH,215,319,,
FRA,2023-07-17,07:30,,07:35,DP,Flight Departed,FCO,2023-07-17,09:20,2023-07-17,09:13,LD,Flight Landed,LH,230,32A,,
FRA,2023-07-17,10:45,,11:10,DP,Flight Departed,FCO,2023-07-17,12:35,2023-07-17,12:54,LD,Flight Landed,LH,232,321,,
FRA,2023-07-17,12:05,,12:11,DP,Flight Departed,FCO,2023-07-17,13:55,2023-07-17,14:03,LD,Flight Landed,LH,234,321,,
FRA,2023-07-17,15:55,,16:09,DP,Flight Departed,FCO,2023-07-17,17:45,2023-07-17,17:52,LD,Flight Landed,LH,236,320,,
FRA,2023-07-17,16:45,,16:51,DP,Flight Departed,FCO,2023-07-17,18:35,2023-07-17,18:35,LD,Flight Landed,LH,238,32M,,
FRA,2023-07-17,21:40,,22:19,DP,Flight Departed,FCO,2023-07-17,23:30,2023-07-18,00:18,LD,Flight Landed,LH,242,32A,,
FCO,2023-07-17,07:00,,07:13,DP,Flight Departed,FRA,2023-07-17,08:55,2023-07-17,08:59,LD,Flight Landed,LH,243,32M,,
FCO,2023-07-17,10:10,,10:17,DP,Flight Departed,FRA,2023-07-17,12:05,2023-07-17,11:59,LD,Flight Landed,LH,231,32A,,
FCO,2023-07-17,13:25,,14:15,DP,Flight Departed,FRA,2023-07-17,15:20,2023-07-17,16:08,LD,Flight Landed,LH,233,321,,
FCO,2023-07-17,14:55,,15:04,DP,Flight Departed,FRA,2023-07-17,16:50,2023-07-17,16:54,LD,Flight Landed,LH,235,321,,
FCO,2023-07-17,18:30,,18:48,DP,Flight Departed,FRA,2023-07-17,20:25,2023-07-17,20:36,LD,Flight Landed,LH,237,320,,
FCO,2023-07-17,19:25,,19:33,DP,Flight Departed,FRA,2023-07-17,21:20,2023-07-17,21:37,LD,Flight Landed,LH,239,32M,,
FRA,2023-07-17,07:05,,07:09,DP,Flight Departed,MXP,2023-07-17,08:15,2023-07-17,08:24,LD,Flight Landed,LH,246,32A,,
FRA,2023-07-17,09:15,,09:26,DP,Flight Departed,MXP,2023-07-17,10:25,2023-07-17,10:34,LD,Flight Landed,LH,248,319,,
FRA,2023-07-17,12:45,,12:54,DP,Flight Departed,MXP,2023-07-17,14:00,2023-07-17,14:09,LD,Flight Landed,LH,252,320,,
FRA,2023-07-17,16:45,,17:05,DP,Flight Departed,MXP,2023-07-17,17:55,2023-07-17,18:08,LD,Flight Landed,LH,254,32M,,
FRA,2023-07-17,17:30,,18:20,DP,Flight Departed,MXP,2023-07-17,18:40,2023-07-17,19:39,LD,Flight Landed,LH,256,319,,
FRA,2023-07-17,22:05,,22:20,DP,Flight Departed,MXP,2023-07-17,23:15,2023-07-17,23:51,LD,Flight Landed,LH,258,319,,
MXP,2023-07-17,06:20,,06:36,DP,Flight Departed,FRA,2023-07-17,07:40,2023-07-17,07:43,LD,Flight Landed,LH,259,320,,
MXP,2023-07-17,09:05,,09:10,DP,Flight Departed,FRA,2023-07-17,10:25,2023-07-17,10:23,LD,Flight Landed,LH,247,32A,,
MXP,2023-07-17,11:05,,11:24,DP,Flight Departed,FRA,2023-07-17,12:25,2023-07-17,12:38,LD,Flight Landed,LH,249,319,,
MXP,2023-07-17,14:40,,14:58,DP,Flight Departed,FRA,2023-07-17,16:00,2023-07-17,16:08,LD,Flight Landed,LH,253,320,,
MXP,2023-07-17,18:45,,19:14,DP,Flight Departed,FRA,2023-07-17,20:05,2023-07-17,20:34,LD,Flight Landed,LH,255,32M,,
MXP,2023-07-17,19:25,,21:03,DP,Flight Departed,FRA,2023-07-17,20:45,2023-07-17,22:19,LD,Flight Landed,LH,257,319,,
FRA,2023-07-17,12:20,,12:29,DP,Flight Departed,TRN,2023-07-17,13:35,2023-07-17,13:47,LD,Flight Landed,EN,8844,E95,,
FRA,2023-07-17,17:00,,,NO,No Status,TRN,2023-07-17,18:15,,,NO,No Status,EN,8848,E95,,
FRA,2023-07-17,20:50,,22:16,DP,Flight Departed,TRN,2023-07-17,22:05,2023-07-18,00:01,LD,Flight Landed,EN,8850,E95,,
FRA,2023-07-17,08:35,,08:38,DP,Flight Departed,LYS,2023-07-17,09:50,2023-07-17,09:53,LD,Flight Landed,LH,1074,320,,
FRA,2023-07-17,12:55,,13:04,DP,Flight Departed,LYS,2023-07-17,14:10,2023-07-17,14:18,LD,Flight Landed,LH,1076,320,,
FRA,2023-07-17,20:50,,21:20,DP,Flight Departed,LYS,2023-07-17,22:05,2023-07-17,22:39,LD,Flight Landed,LH,1082,320,,
FRA,2023-07-17,08:45,,09:03,DP,Flight Departed,LIN,2023-07-17,09:55,2023-07-17,10:15,LD,Flight Landed,LH,270,319,,
FRA,2023-07-17,10:45,,10:53,DP,Flight Departed,LIN,2023-07-17,12:00,2023-07-17,12:03,LD,Flight Landed,LH,272,32A,,
FRA,2023-07-17,13:25,,13:28,DP,Flight Departed,LIN,2023-07-17,14:40,2023-07-17,14:51,LD,Flight Landed,LH,280,319,,
FRA,2023-07-17,16:20,,17:15,DP,Flight Departed,LIN,2023-07-17,17:30,2023-07-17,18:19,LD,Flight Landed,LH,274,319,,
FRA,2023-07-17,17:10,,18:15,DP,Flight Departed,LIN,2023-07-17,18:20,2023-07-17,19:32,LD,Flight Landed,EN,8802,E90,,
FRA,2023-07-17,21:05,,21:06,DP,Flight Departed,LIN,2023-07-17,22:15,2023-07-17,22:06,LD,Flight Landed,LH,278,319,,
LIN,2023-07-17,07:10,,07:08,DP,Flight Departed,FRA,2023-07-17,08:25,2023-07-17,08:21,LD,Flight Landed,LH,279,319,,
LIN,2023-07-17,10:40,,10:52,DP,Flight Departed,FRA,2023-07-17,11:55,2023-07-17,12:01,LD,Flight Landed,LH,271,319,,
LIN,2023-07-17,12:40,,12:58,DP,Flight Departed,FRA,2023-07-17,13:55,2023-07-17,14:11,LD,Flight Landed,LH,273,32A,,
LIN,2023-07-17,15:20,,15:35,DP,Flight Departed,FRA,2023-07-17,16:35,2023-07-17,16:46,LD,Flight Landed,LH,281,319,,
LIN,2023-07-17,18:10,,19:28,DP,Flight Departed,FRA,2023-07-17,19:25,2023-07-17,20:43,LD,Flight Landed,LH,275,319,,
LIN,2023-07-17,19:20,,20:14,DP,Flight Departed,FRA,2023-07-17,20:35,2023-07-17,21:24,LD,Flight Landed,EN,8803,E90,,
FRA,2023-07-17,08:55,,08:58,DP,Flight Departed,BLQ,2023-07-17,10:15,2023-07-17,10:15,LD,Flight Landed,LH,282,321,,
FRA,2023-07-17,12:40,,13:11,DP,Flight Departed,BLQ,2023-07-17,14:00,2023-07-17,14:20,LD,Flight Landed,LH,284,32M,,
FRA,2023-07-17,16:10,,16:33,DP,Flight Departed,BLQ,2023-07-17,17:30,2023-07-17,17:41,LD,Flight Landed,LH,288,319,,
FRA,2023-07-17,22:05,,22:41,DP,Flight Departed,BLQ,2023-07-17,23:25,2023-07-18,00:00,LD,Flight Landed,LH,290,320,,
BLQ,2023-07-17,06:15,,06:18,DP,Flight Departed,FRA,2023-07-17,07:55,2023-07-17,07:38,LD,Flight Landed,LH,291,32A,,
BLQ,2023-07-17,11:00,,11:01,DP,Flight Departed,FRA,2023-07-17,12:30,2023-07-17,12:29,LD,Flight Landed,LH,283,321,,
BLQ,2023-07-17,14:45,,15:37,DP,Flight Departed,FRA,2023-07-17,16:15,2023-07-17,16:58,LD,Flight Landed,LH,285,32M,,
BLQ,2023-07-17,18:20,,18:31,DP,Flight Departed,FRA,2023-07-17,19:50,2023-07-17,19:53,LD,Flight Landed,LH,289,319,,
FRA,2023-07-17,07:00,,,NO,No Status,CTA,2023-07-17,09:20,,,NO,No Status,LH,308,32N,,
FRA,2023-07-17,13:55,,,NO,No Status,CTA,2023-07-17,16:15,,,NO,No Status,LH,306,32N,,
CTA,2023-07-17,10:15,,,NO,No Status,FRA,2023-07-17,12:55,,,NO,No Status,LH,309,32N,,
CTA,2023-07-17,17:05,,,NO,No Status,FRA,2023-07-17,19:45,,,NO,No Status,LH,307,32N,,
FRA,2023-07-17,10:00,,10:06,DP,Flight Departed,NAP,2023-07-17,12:00,2023-07-17,12:07,LD,Flight Landed,LH,334,321,,
FRA,2023-07-17,15:50,,16:00,DP,Flight Departed,NAP,2023-07-17,17:50,2023-07-17,17:53,LD,Flight Landed,LH,322,32N,,
FRA,2023-07-17,20:40,,21:03,DP,Flight Departed,NAP,2023-07-17,22:40,2023-07-17,22:49,LD,Flight Landed,LH,336,32A,,
NAP,2023-07-17,06:40,,06:48,DP,Flight Departed,FRA,2023-07-17,08:45,2023-07-17,08:48,LD,Flight Landed,LH,337,32N,,
NAP,2023-07-17,13:00,,14:24,DP,Flight Departed,FRA,2023-07-17,15:05,2023-07-17,16:36,LD,Flight Landed,LH,335,321,,
NAP,2023-07-17,18:55,,19:05,DP,Flight Departed,FRA,2023-07-17,21:00,2023-07-17,21:00,LD,Flight Landed,LH,323,32N,,
FRA,2023-07-17,08:45,,08:54,DP,Flight Departed,VCE,2023-07-17,10:00,2023-07-17,10:02,LD,Flight Landed,LH,324,32M,,
FRA,2023-07-17,12:45,,12:51,DP,Flight Departed,VCE,2023-07-17,14:00,2023-07-17,14:07,LD,Flight Landed,LH,326,32A,,
FRA,2023-07-17,17:20,,17:53,DP,Flight Departed,VCE,2023-07-17,18:35,2023-07-17,19:02,LD,Flight Landed,LH,330,320,,
FRA,2023-07-17,21:10,,21:35,DP,Flight Departed,VCE,2023-07-17,22:25,2023-07-17,22:45,LD,Flight Landed,LH,332,32A,,
VCE,2023-07-17,06:40,,06:55,DP,Flight Departed,FRA,2023-07-17,08:05,2023-07-17,08:15,LD,Flight Landed,LH,333,320,,
VCE,2023-07-17,10:45,,11:29,DP,Flight Departed,FRA,2023-07-17,12:10,2023-07-17,12:48,LD,Flight Landed,LH,325,32M,,
VCE,2023-07-17,14:40,,14:49,DP,Flight Departed,VCE,2023-07-17,15:41,2023-07-17,15:27,LD,Flight Landed,LH,327,32A,,
VCE,2023-07-17,16:00,,16:25,DP,Flight Departed,FRA,2023-07-17,17:15,2023-07-17,17:47,LD,Flight Landed,LH,327,32A,,
VCE,2023-07-17,19:25,,20:04,DP,Flight Departed,FRA,2023-07-17,20:50,2023-07-17,21:30,LD,Flight Landed,LH,331,320,,
BRE,2023-07-17,06:15,,06:17,DP,Flight Departed,FRA,2023-07-17,07:15,2023-07-17,07:16,LD,Flight Landed,LH,351,319,,
BRE,2023-07-17,08:20,,08:13,DP,Flight Departed,FRA,2023-07-17,09:20,2023-07-17,09:09,LD,Flight Landed,CL,353,CR9,,
BRE,2023-07-17,11:25,,12:29,DP,Flight Departed,FRA,2023-07-17,12:25,2023-07-17,13:24,LD,Flight Landed,CL,355,E90,,
BRE,2023-07-17,14:30,,14:59,DP,Flight Departed,FRA,2023-07-17,15:30,2023-07-17,15:52,LD,Flight Landed,LH,357,319,,
FRA,2023-07-17,09:20,,09:23,DP,Flight Departed,FDH,2023-07-17,10:05,2023-07-17,10:20,LD,Flight Landed,EN,370,E95,,
FRA,2023-07-17,13:15,,13:22,DP,Flight Departed,FDH,2023-07-17,14:00,2023-07-17,14:05,LD,Flight Landed,CL,372,CR9,,
FRA,2023-07-17,17:05,,17:05,DP,Flight Departed,FDH,2023-07-17,17:50,2023-07-17,17:47,LD,Flight Landed,CL,374,CR9,,
FRA,2023-07-17,21:10,,21:48,DP,Flight Departed,FDH,2023-07-17,21:55,2023-07-17,22:27,LD,Flight Landed,CL,376,CR9,,
FDH,2023-07-17,10:45,,11:05,DP,Flight Departed,FRA,2023-07-17,11:35,2023-07-17,11:52,LD,Flight Landed,EN,373,E95,,
FDH,2023-07-17,14:35,,14:38,DP,Flight Departed,FRA,2023-07-17,15:25,2023-07-17,15:23,LD,Flight Landed,CL,375,CR9,,
FDH,2023-07-17,18:25,,18:18,DP,Flight Departed,FRA,2023-07-17,19:15,2023-07-17,19:02,LD,Flight Landed,CL,377,CR9,,
FRA,2023-07-17,06:55,,07:00,DP,Flight Departed,LUX,2023-07-17,07:35,2023-07-17,07:31,LD,Flight Landed,CL,390,CR9,,
FRA,2023-07-17,09:50,,09:58,DP,Flight Departed,LUX,2023-07-17,10:30,2023-07-17,10:50,LD,Flight Landed,EN,8750,E90,,
FRA,2023-07-17,13:05,,13:15,DP,Flight Departed,LUX,2023-07-17,13:50,2023-07-17,14:03,LD,Flight Landed,CL,394,E90,,
FRA,2023-07-17,17:20,,17:40,DP,Flight Departed,LUX,2023-07-17,18:00,2023-07-17,18:13,LD,Flight Landed,CL,396,CR9,,
FRA,2023-07-17,22:10,,22:11,DP,Flight Departed,LUX,2023-07-17,22:50,2023-07-17,22:50,LD,Flight Landed,CL,398,E90,,
LUX,2023-07-17,06:20,,06:27,DP,Flight Departed,FRA,2023-07-17,07:10,2023-07-17,07:12,LD,Flight Landed,CL,399,E90,,
LUX,2023-07-17,08:30,,08:22,DP,Flight Departed,FRA,2023-07-17,09:20,2023-07-17,09:05,LD,Flight Landed,CL,391,CR9,,
LUX,2023-07-17,11:05,,11:23,DP,Flight Departed,FRA,2023-07-17,11:55,2023-07-17,12:08,LD,Flight Landed,EN,8751,E90,,
LUX,2023-07-17,14:30,,14:38,DP,Flight Departed,FRA,2023-07-17,15:20,2023-07-17,15:24,LD,Flight Landed,CL,395,E90,,
LUX,2023-07-17,18:45,,18:54,DP,Flight Departed,FRA,2023-07-17,19:35,2023-07-17,19:40,LD,Flight Landed,CL,397,CR9,,
FRA,2023-07-17,11:00,,11:07,DP,Flight Departed,JFK,2023-07-17,13:55,2023-07-17,13:33,LD,Flight Landed,LH,400,343,,
FRA,2023-07-17,17:10,,17:30,DP,Flight Departed,JFK,2023-07-17,20:05,2023-07-17,20:00,OT,Flight On Time,LH,404,343,,
JFK,2023-07-17,15:45,,15:48,DP,Flight Departed,FRA,2023-07-18,05:40,2023-07-18,05:12,FE,Flight Early,LH,401,343,,
JFK,2023-07-17,21:50,,21:50,OT,Flight On Time,FRA,2023-07-18,11:45,2023-07-18,11:45,OT,Flight On Time,LH,405,343,,
FRA,2023-07-17,10:30,,10:34,DP,Flight Departed,IAD,2023-07-17,13:35,2023-07-17,13:45,LD,Flight Landed,LH,416,333,,
FRA,2023-07-17,13:10,,13:24,DP,Flight Departed,IAD,2023-07-17,15:55,2023-07-17,15:59,LD,Flight Landed,LH,418,74H,,
FRA,2023-07-17,13:25,,13:40,DP,Flight Departed,BOS,2023-07-17,16:05,2023-07-17,15:52,LD,Flight Landed,LH,422,343,,
FRA,2023-07-17,17:35,,17:40,DP,Flight Departed,BOS,2023-07-17,20:15,2023-07-17,19:41,FE,Flight Early,LH,420,343,,
IAD,2023-07-17,15:20,,15:46,DP,Flight Departed,FRA,2023-07-18,05:30,2023-07-18,05:26,OT,Flight On Time,LH,417,333,,
IAD,2023-07-17,18:10,,18:34,DP,Flight Departed,FRA,2023-07-18,08:05,2023-07-18,08:00,OT,Flight On Time,LH,419,74H,,
BOS,2023-07-17,18:00,,17:57,DP,Flight Departed,FRA,2023-07-18,07:15,2023-07-18,07:15,OT,Flight On Time,LH,423,343,,
BOS,2023-07-17,22:00,,22:00,OT,Flight On Time,FRA,2023-07-18,11:15,2023-07-18,11:15,OT,Flight On Time,LH,421,343,,
MUC,2023-07-17,09:25,,09:28,DP,Flight Departed,ORD,2023-07-17,11:55,2023-07-17,11:53,LD,Flight Landed,LH,436,359,,
MUC,2023-07-17,15:25,,16:15,DP,Flight Departed,ORD,2023-07-17,18:15,2023-07-17,18:53,DL,Flight Delayed,LH,434,346,,
ORD,2023-07-17,15:45,,15:36,DP,Flight Departed,MUC,2023-07-18,07:15,2023-07-18,06:36,FE,Flight Early,LH,437,359,,
ORD,2023-07-17,21:10,,21:10,OT,Flight On Time,MUC,2023-07-18,13:05,2023-07-18,13:05,OT,Flight On Time,LH,435,346,,
FRA,2023-07-17,10:30,,11:02,DP,Flight Departed,LAX,2023-07-17,13:00,2023-07-17,13:33,LD,Flight Landed,LH,456,74H,,
FRA,2023-07-17,13:45,,13:59,DP,Flight Departed,LAX,2023-07-17,16:55,2023-07-17,16:50,OT,Flight On Time,LH,450,343,,
LAX,2023-07-17,15:00,,15:23,DP,Flight Departed,FRA,2023-07-18,10:40,2023-07-18,10:52,OT,Flight On Time,LH,457,74H,,
LAX,2023-07-17,18:40,,18:40,OT,Flight On Time,FRA,2023-07-18,14:50,2023-07-18,14:50,OT,Flight On Time,LH,451,343,,
LHR,2023-07-17,06:30,,06:32,DP,Flight Departed,FRA,2023-07-17,09:05,2023-07-17,08:48,LD,Flight Landed,LH,921,32A,,
LHR,2023-07-17,07:30,,08:25,DP,Flight Departed,FRA,2023-07-17,10:05,2023-07-17,10:50,LD,Flight Landed,LH,923,32N,,
LHR,2023-07-17,08:30,,08:35,DP,Flight Departed,FRA,2023-07-17,11:05,2023-07-17,11:00,LD,Flight Landed,LH,925,32N,,
LHR,2023-07-17,09:30,,15:33,DP,Flight Departed,FRA,2023-07-17,12:05,2023-07-17,18:01,LD,Flight Landed,LH,901,32N,,
LHR,2023-07-17,10:30,,10:34,DP,Flight Departed,FRA,2023-07-17,13:05,2023-07-17,13:02,LD,Flight Landed,LH,903,32N,,
LHR,2023-07-17,11:30,,11:49,DP,Flight Departed,FRA,2023-07-17,14:05,2023-07-17,14:33,LD,Flight Landed,LH,905,32N,,
LHR,2023-07-17,13:30,,13:56,DP,Flight Departed,FRA,2023-07-17,16:05,2023-07-17,16:19,LD,Flight Landed,LH,907,32N,,
LHR,2023-07-17,15:30,,16:15,DP,Flight Departed,FRA,2023-07-17,18:05,2023-07-17,18:41,LD,Flight Landed,LH,909,32Q,,
LHR,2023-07-17,16:30,,16:32,DP,Flight Departed,FRA,2023-07-17,19:05,2023-07-17,19:04,LD,Flight Landed,LH,911,32N,,
LHR,2023-07-17,17:30,,17:40,DP,Flight Departed,FRA,2023-07-17,20:05,2023-07-17,20:04,LD,Flight Landed,LH,915,32N,,
LHR,2023-07-17,19:30,,19:42,DP,Flight Departed,FRA,2023-07-17,22:05,2023-07-17,22:08,LD,Flight Landed,LH,919,32N,,
CDG,2023-07-17,06:00,,06:04,DP,Flight Departed,FRA,2023-07-17,07:15,2023-07-17,07:22,LD,Flight Landed,LH,1053,32A,,
CDG,2023-07-17,07:40,,07:35,DP,Flight Departed,FRA,2023-07-17,08:55,2023-07-17,08:42,LD,Flight Landed,LH,1051,321,,
CDG,2023-07-17,09:35,,09:48,DP,Flight Departed,FRA,2023-07-17,10:50,2023-07-17,11:05,LD,Flight Landed,LH,1027,32A,,
CDG,2023-07-17,10:30,,11:08,DP,Flight Departed,FRA,2023-07-17,11:45,2023-07-17,12:15,LD,Flight Landed,LH,1029,32A,,
CDG,2023-07-17,11:35,,11:42,DP,Flight Departed,FRA,2023-07-17,12:50,2023-07-17,12:51,LD,Flight Landed,LH,1031,320,,
CDG,2023-07-17,14:25,,14:29,DP,Flight Departed,FRA,2023-07-17,15:40,2023-07-17,15:41,LD,Flight Landed,LH,1035,320,,
CDG,2023-07-17,18:15,,18:21,DP,Flight Departed,FRA,2023-07-17,19:30,2023-07-17,19:27,LD,Flight Landed,LH,1041,32A,,
CDG,2023-07-17,19:35,,19:25,DP,Flight Departed,FRA,2023-07-17,20:50,2023-07-17,20:37,LD,Flight Landed,LH,1047,320,,
